,close BTC,close ETH,close SOL,close ADA,close DOT,close XRP,close ATOM,close AVAX,close LUNA,close BNB,close XTZ,close FIL,close LINK,close FTT,close ALGO,close LTC,close DOGE,close OMG,close COTI,close EOS,close TRX,close CELO,close BCH,close FTM,close CELR,close NEAR,close MATIC,close AXS,close ETC,close IOST,close XLM,close HBAR,close SRM,close VET,close THETA,close CRV,close EGLD,close SUSHI,close UNI,close BTT,close ONE,close JST,close ICP,close XMR,close CVC,close SHIB,close WAVES,close KAVA,close GRT,close OKB,close REN,close DASH,close BSV,close QTUM,close KSM,close CHZ,close RUNE,close NEO,close CAKE,close DYDX,close RSR,close AAVE,close ZEC,close HT,close MIOTA,close COMP,close SNX,close ICX,close ONT,close FET,close FLOW,close AR,close SXP,close 1INCH,close ELF,close SAND,close MANA,close MKR,close WBTC,close SLP,close NANO,close ZIL,close ROSE,close BAT,close XEM,close MLN,close HARD,close QNT,close ENJ,close YFI,close ZRX,close HOT,close SC,close ONGAS,close CTSI
50,57369.0,3607.55,148.06,2.188,41.69,1.128,34.61,54.99,36.61,470.45,7.3,68.26,25.66,54.09,1.837,177.6,0.2326,15.0,0.501,4.597,0.09796,5.675,593.42,2.013,0.1417,7.246,1.241,121.71,53.37,0.05498,0.3679,0.3568,7.564,0.1156,6.09,2.961,241.83,10.29,24.68,0.003735,0.2232,0.07958,43.16,274.57,0.5052,2.911e-05,31.9,5.97,0.7071,16.18,0.995,183.44,171.59,13.38,366.01,0.3271,7.326,44.73,20.31,22.36,0.03386,297.64,119.21,7.475,1.357,304.2,9.4,2.138,0.9768,0.7342,18.75,52.96,2.424,2.961,0.6692,0.7453,0.7686,2492.71,57426.37,0.07579,5.244,0.09429,0.2016,0.7061,0.1756,130.81,0.9414,281.59,1.585,34613.85,1.028,0.009256,0.01879,1.279,0.6227
51,57359.21,3791.23,150.01,2.173,40.74,1.134,33.82,56.22,37.14,472.73,7.137,70.36,26.72,55.48,1.81,181.3,0.2326,14.46,0.5265,4.624,0.09729,5.911,598.53,2.029,0.1391,8.047,1.265,136.44,54.47,0.05482,0.3698,0.3894,7.642,0.1191,6.07,2.89,242.23,10.76,26.44,0.003737,0.2222,0.07943,42.89,266.78,0.5092,2.742e-05,32.28,6.008,0.7162,16.09,1.008,186.47,172.36,13.24,350.18,0.3313,7.746,44.81,19.93,23.64,0.03422,303.52,121.66,7.517,1.356,315.22,9.972,2.09,0.9635,0.7324,18.68,52.45,2.451,3.36,0.6612,0.7817,0.7733,2543.59,57416.57,0.07943,5.343,0.09868,0.2094,0.7037,0.1779,141.96,0.9854,290.61,1.619,35401.46,1.035,0.009214,0.01894,1.259,0.6755
52,61684.96,3868.16,163.17,2.218,43.31,1.141,33.07,56.36,36.99,474.16,6.845,67.26,26.99,57.03,1.755,189.63,0.2341,13.91,0.4985,4.644,0.09866,5.874,625.24,1.93,0.14,7.871,1.602,125.65,54.29,0.05253,0.3614,0.3643,7.487,0.1199,6.278,2.899,237.06,11.09,25.87,0.003656,0.2173,0.07574,43.09,274.19,0.4816,2.524e-05,30.18,5.73,0.8145,16.7,1.034,193.75,172.29,12.65,348.52,0.3204,7.997,44.57,19.84,22.64,0.03453,301.54,126.33,7.526,1.295,316.67,9.754,2.007,0.9441,0.7535,17.68,53.9,2.362,3.24,0.6143,0.7414,0.7565,2569.16,61746.64,0.0733,5.397,0.09638,0.2073,0.6919,0.1732,134.19,1.027,289.66,1.61,35998.14,1.024,0.009203,0.01851,1.147,0.6706
53,60877.77,3829.61,157.56,2.178,41.69,1.134,33.1,57.58,36.61,465.85,6.904,66.5,27.23,56.35,1.797,185.9,0.2373,14.13,0.5034,4.563,0.09871,5.875,624.9,2.139,0.1388,7.853,1.508,125.08,54.06,0.05224,0.3965,0.3726,7.306,0.1199,6.139,2.905,241.02,11.39,27.06,0.00363,0.2168,0.07594,45.99,267.98,0.482,2.57e-05,29.24,5.726,0.7995,15.92,1.03,190.18,171.43,12.81,341.04,0.328,8.066,44.29,19.75,22.35,0.03711,304.57,126.2,7.652,1.293,316.32,9.778,2.0,0.9586,0.767,15.63,51.52,2.424,3.204,0.6058,0.7494,0.8089,2595.06,60877.77,0.07303,5.382,0.0973,0.2084,0.7166,0.1742,132.06,1.048,308.74,1.718,35051.35,1.004,0.009319,0.01825,1.155,0.6896
54,61520.54,3846.66,160.04,2.158,42.1,1.094,32.43,56.08,36.15,471.0,6.626,63.69,26.53,56.38,1.768,183.71,0.2378,13.79,0.49,4.412,0.09867,6.141,612.05,2.303,0.1341,7.789,1.459,124.52,53.09,0.05078,0.3835,0.3551,7.174,0.1222,5.962,2.87,235.62,11.13,25.92,0.003587,0.2287,0.07732,44.05,260.85,0.4692,2.773e-05,28.82,5.541,0.7768,15.98,1.029,186.1,168.69,12.44,350.18,0.3119,7.751,43.1,19.48,21.05,0.03519,304.48,137.58,7.499,1.249,310.7,9.563,1.945,0.9376,0.741,14.87,51.48,2.302,3.48,0.5955,0.723,0.765,2550.48,61582.06,0.07066,5.385,0.09367,0.2001,0.6908,0.1695,132.87,1.026,301.06,1.637,34785.03,0.991,0.009344,0.01774,1.139,0.6982
55,62038.16,3746.14,157.15,2.129,41.18,1.083,31.88,55.53,35.81,484.97,6.55,63.48,25.7,55.51,1.737,185.62,0.2472,13.98,0.4813,4.421,0.09821,6.144,611.47,2.218,0.1315,7.842,1.481,122.41,52.45,0.05001,0.3797,0.3568,7.011,0.1185,5.857,2.797,230.35,10.8,25.67,0.003565,0.2234,0.07462,43.82,256.59,0.4726,2.866e-05,28.2,5.414,0.7692,16.26,0.9908,186.86,167.88,12.35,362.05,0.3206,7.67,42.87,19.84,20.14,0.03408,294.06,140.74,7.6,1.244,305.35,9.398,2.001,0.9184,0.7278,14.32,50.82,2.29,3.448,0.5758,0.7336,0.7496,2508.38,62100.2,0.06923,5.262,0.0931,0.1945,0.68,0.1694,134.22,1.009,290.37,1.634,33839.04,0.9693,0.009199,0.01835,1.155,0.7273
56,64283.97,3877.45,155.89,2.111,41.36,1.091,35.02,56.83,37.74,488.03,6.746,62.97,25.92,57.1,1.71,188.83,0.2455,14.21,0.4904,4.461,0.1006,6.089,618.54,2.354,0.1369,8.196,1.476,122.16,52.93,0.05006,0.3739,0.3751,7.115,0.1161,5.937,2.796,229.75,10.72,26.04,0.003577,0.2335,0.07697,43.81,255.4,0.4733,2.802e-05,28.62,5.487,0.7801,19.68,0.9818,194.15,170.22,12.43,379.98,0.316,7.48,42.92,20.15,19.19,0.03349,303.71,144.25,7.859,1.242,306.54,9.394,2.084,0.9218,0.7131,13.32,54.83,2.292,3.73,0.5867,0.7319,0.7725,2490.86,64348.25,0.06789,5.197,0.09139,0.1921,0.681,0.1685,138.87,1.007,285.12,1.606,34752.55,0.9674,0.009141,0.01832,1.157,0.749
57,66021.02,4162.49,176.81,2.189,44.41,1.145,35.92,59.63,42.58,501.47,7.014,67.11,27.49,61.41,1.79,207.32,0.2547,14.67,0.5037,4.827,0.1032,6.549,644.56,2.429,0.1386,8.728,1.537,127.75,55.5,0.05199,0.3918,0.4029,7.609,0.1223,6.227,2.938,240.12,11.53,27.14,0.003778,0.2542,0.08458,46.93,260.39,0.4862,2.924e-05,29.29,5.724,0.8745,25.78,1.061,201.57,175.68,13.09,377.31,0.3289,7.966,45.35,20.44,19.97,0.0358,316.25,149.67,9.546,1.297,323.0,9.951,2.112,0.9651,0.7393,14.17,56.52,2.393,4.164,0.6002,0.7751,0.8141,2596.15,66087.04,0.06976,5.522,0.0956,0.1998,0.7111,0.1745,143.23,1.056,295.14,1.85,36046.49,1.003,0.009671,0.01906,1.193,0.8743
58,62283.96,4062.76,190.25,2.138,42.84,1.089,34.31,61.53,40.96,471.13,6.656,63.62,28.27,61.56,1.784,196.89,0.2424,14.77,0.5099,4.668,0.09957,6.975,623.48,2.224,0.1352,9.48,1.506,119.72,55.31,0.05013,0.3734,0.3788,7.379,0.1295,5.99,2.856,249.45,10.9,26.09,0.003636,0.2389,0.07979,44.65,271.06,0.4673,2.749e-05,28.0,5.636,0.9339,24.13,1.118,196.76,170.22,13.19,368.33,0.3146,9.274,44.9,19.91,19.35,0.03749,314.8,155.06,9.091,1.276,315.51,9.458,2.039,0.9742,0.7172,14.08,53.37,2.28,4.136,0.5854,0.7557,0.7878,2570.08,62346.24,0.06858,5.32,0.09447,0.189,0.6902,0.1733,139.81,1.035,286.73,1.799,34295.7,1.005,0.009576,0.01826,1.168,0.8198
59,60693.59,3971.95,196.22,2.155,43.48,1.089,34.05,65.56,43.7,479.09,6.704,65.97,28.67,62.87,1.86,190.95,0.2444,14.17,0.5318,4.612,0.0998,6.643,623.95,2.62,0.1319,9.098,1.517,130.14,54.5,0.051,0.3723,0.3785,7.941,0.1301,6.665,3.33,274.52,10.69,25.63,0.00364,0.2682,0.08011,45.02,266.63,0.4782,2.791e-05,28.03,5.735,0.9018,28.66,1.107,195.24,170.37,12.81,374.18,0.3242,10.85,44.42,19.76,20.29,0.04118,309.99,164.68,10.52,1.344,315.61,9.643,2.088,0.977,0.7559,13.65,54.61,2.307,4.02,0.5894,0.7561,0.7902,2520.37,60693.59,0.068,5.387,0.1018,0.1844,0.6972,0.1747,139.14,1.031,288.22,1.836,34584.35,1.003,0.009563,0.01863,1.211,0.7994
60,61033.55,4091.39,197.19,2.154,43.73,1.088,36.22,65.15,42.88,481.05,6.718,64.33,30.62,62.85,1.904,195.63,0.2493,14.29,0.5216,4.725,0.1002,6.593,626.23,2.496,0.1355,9.241,1.613,125.93,55.2,0.05066,0.373,0.3769,7.756,0.1354,6.507,3.393,270.4,10.91,26.55,0.003639,0.2654,0.0818,45.18,266.77,0.4743,3.335e-05,28.2,5.799,0.8856,26.77,1.106,197.82,170.23,13.4,380.98,0.323,10.68,44.59,19.84,19.54,0.04047,319.28,170.91,9.908,1.313,308.99,9.804,2.062,0.9549,0.7724,13.34,53.12,2.287,3.954,0.5914,0.7543,0.791,2515.87,61089.68,0.06739,5.374,0.1024,0.1825,0.708,0.1739,136.65,1.052,301.65,1.829,35447.78,1.008,0.009574,0.01856,1.23,0.7733
